IEMP,FSOPORT,ITDSOP,INUMSOP,INVENTARIO,IRECURSO,ICCSUBCC,ILABOR,QCANTLUN,QCANTMAR,QCANTMIE,QCANTJUE,QCANTVIE,QCANTSAB,QCANTDOM,SOBSERVAC
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.90,,,,,,,687
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.16,,,,,,,687
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,0.50,,,,,,,688
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,0.47,,,,,,,688
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,0.47,,,,,,,688
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,0.60,,,,,,,688
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,1.14,,,,,,,689
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,1.07,,,,,,,689
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,1.07,,,,,,,689
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,1.37,,,,,,,689
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.08,,,,,,,690
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.01,,,,,,,690
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.01,,,,,,,690
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.30,,,,,,,690
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.15,,,,,,,691
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.08,,,,,,,691
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.08,,,,,,,691
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,2.08,,,,,,,691
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.87,,,,,,,692
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.81,,,,,,,692
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.81,,,,,,,692
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.74,,,,,,,692
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.82,,,,,,,693
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.77,,,,,,,693
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.77,,,,,,,693
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.64,,,,,,,693
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.67,,,,,,,694
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.63,,,,,,,694
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.63,,,,,,,694
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.81,,,,,,,694
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.61,,,,,,,695
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.57,,,,,,,695
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.57,,,,,,,695
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.74,,,,,,,695
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.49,,,,,,,696
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.45,,,,,,,696
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.45,,,,,,,696
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.58,,,,,,,696
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.51,,,,,,,697
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.48,,,,,,,697
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.48,,,,,,,697
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.61,,,,,,,697
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.37,,,,,,,698
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.35,,,,,,,698
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.35,,,,,,,698
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.45,,,,,,,698
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.31,,,,,,,699
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.29,,,,,,,699
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.29,,,,,,,699
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.37,,,,,,,699
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,1.79,,,,,,,700
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,1.67,,,,,,,700
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,1.67,,,,,,,700
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,2.15,,,,,,,700
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,4.38,,,,,,,701
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,4.09,,,,,,,701
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,4.09,,,,,,,701
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,5.26,,,,,,,701
1,01/07/2025,160,,1,54003,104: TINTAS,REVISTAS,2.36,,,,,,,702
1,01/07/2025,160,,1,54053,104: TINTAS,REVISTAS,2.20,,,,,,,702
1,01/07/2025,160,,1,54103,104: TINTAS,REVISTAS,2.20,,,,,,,702
1,01/07/2025,160,,1,54203,104: TINTAS,REVISTAS,2.83,,,,,,,702
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.81,,,,,,,704
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.76,,,,,,,704
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.76,,,,,,,704
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.63,,,,,,,704
1,01/07/2025,160,,1,54203,104: TINTAS,REVISTAS,43.95,,,,,,,703
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.60,,,,,,,705
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.56,,,,,,,705
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.56,,,,,,,705
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.72,,,,,,,705
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.20,,,,,,,709
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.12,,,,,,,709
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.12,,,,,,,709
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.44,,,,,,,709
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.45,,,,,,,710
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.42,,,,,,,710
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.42,,,,,,,710
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.54,,,,,,,710
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,2.15,,,,,,,712
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,2.00,,,,,,,712
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,2.00,,,,,,,712
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,2.58,,,,,,,712
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.84,,,,,,,713
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.78,,,,,,,713
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.78,,,,,,,713
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.67,,,,,,,713
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.88,,,,,,,708
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.82,,,,,,,708
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.82,,,,,,,708
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.06,,,,,,,708
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,0.46,,,,,,,714
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,0.43,,,,,,,714
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,0.43,,,,,,,714
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,0.55,,,,,,,714
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,2.02,,,,,,,715
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,1.89,,,,,,,715
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,1.89,,,,,,,715
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,2.43,,,,,,,715
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.70,,,,,,,716
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.65,,,,,,,716
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.65,,,,,,,716
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.84,,,,,,,716
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.18,,,,,,,717
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.10,,,,,,,717
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.10,,,,,,,717
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.42,,,,,,,717
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.56,,,,,,,718
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.52,,,,,,,718
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.52,,,,,,,718
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.67,,,,,,,718
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.47,,,,,,,719
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.38,,,,,,,719
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.38,,,,,,,719
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.77,,,,,,,719
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.82,,,,,,,720
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.76,,,,,,,720
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.76,,,,,,,720
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.63,,,,,,,720
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.46,,,,,,,721
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.43,,,,,,,721
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.43,,,,,,,721
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.55,,,,,,,721
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,0.07,,,,,,,724
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,0.07,,,,,,,724
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,0.07,,,,,,,724
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,0.09,,,,,,,724
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.82,,,,,,,725
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.76,,,,,,,725
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.76,,,,,,,725
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.98,,,,,,,725
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.42,,,,,,,727
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.39,,,,,,,727
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.39,,,,,,,727
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.51,,,,,,,727
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.41,,,,,,,729
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.39,,,,,,,729
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.39,,,,,,,729
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.50,,,,,,,729
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.64,,,,,,,730
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.59,,,,,,,730
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.59,,,,,,,730
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.76,,,,,,,730
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.16,,,,,,,732
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.08,,,,,,,732
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.08,,,,,,,732
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,2.08,,,,,,,732
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.22,,,,,,,733
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.14,,,,,,,733
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.14,,,,,,,733
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,2.20,,,,,,,733
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.81,,,,,,,734
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.76,,,,,,,734
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.76,,,,,,,734
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.63,,,,,,,734
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,0.81,,,,,,,739
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,0.76,,,,,,,739
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,0.76,,,,,,,739
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,0.98,,,,,,,739
1,01/07/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.08,,,,,,,740
1,01/07/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.08,,,,,,,740
1,01/07/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.08,,,,,,,740
1,01/07/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.10,,,,,,,740
1,01/07/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,56.25,,,,,,,741
1,01/07/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,77.11,,,,,,,741
1,01/07/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,87.61,,,,,,,741
1,01/07/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,35.65,,,,,,,741
1,01/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,749
1,01/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,749
1,01/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,747
1,01/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,747
1,01/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,750
1,01/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,750
1,02/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,751
1,02/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,752
1,02/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,748
1,02/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,748
1,02/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,748
1,02/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,753
1,02/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,736
1,02/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,758
1,02/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,758
1,02/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,759
1,02/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,759
1,02/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,759
1,03/07/2025,160,,1,28001,102: OTROS PAPELES,PULICOMERCIALES,385.00,,,,,,,753
1,03/07/2025,160,,1,23001,102: OTROS PAPELES,PULICOMERCIALES,625.00,,,,,,,751
1,03/07/2025,160,,1,23001,102: OTROS PAPELES,PULICOMERCIALES,625.00,,,,,,,752
1,03/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,745
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,745
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,3.00,,,,,,,736
1,03/07/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,184.00,,,,,,,749
1,03/07/2025,160,,1,16011,101: PAPEL PERIODICO,PERIODICOS,71.85,,,,,,,749
1,03/07/2025,160,,1,16011,101: PAPEL PERIODICO,PERIODICOS,20.15,,,,,,,749
1,03/07/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,137.00,,,,,,,747
1,03/07/2025,160,,1,16011,101: PAPEL PERIODICO,PERIODICOS,68.00,,,,,,,747
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,736
1,03/07/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.74,,,,,,,750
1,03/07/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,7.76,,,,,,,750
1,03/07/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.74,,,,,,,750
1,03/07/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,7.76,,,,,,,750
1,03/07/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,35.00,,,,,,,748
1,03/07/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,69.50,,,,,,,748
1,03/07/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,69.50,,,,,,,748
1,03/07/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,692.00,,,,,,,736
1,03/07/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,589.00,,,,,,,736
1,03/07/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,1301.87,,,,,,,736
1,03/07/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,188.13,,,,,,,736
1,03/07/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,35.00,,,,,,,759
1,03/07/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.00,,,,,,,759
1,03/07/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.00,,,,,,,759
1,03/07/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,22.00,,,,,,,758
1,03/07/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,32.00,,,,,,,758
1,03/07/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,830.00,,,,,,,745
1,03/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,760
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,760
1,03/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,762
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,762
1,03/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,762
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,762
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,3.00,,,,,,,762
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,762
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,763
1,03/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,763
1,03/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,763
1,04/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,767
1,04/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,767
1,04/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,766
1,04/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,766
1,04/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,772
1,04/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,772
1,04/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,768
1,04/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,768
1,05/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,774
1,05/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,774
1,05/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,774
1,05/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,773
1,05/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,773
1,05/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,771
1,05/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,776
1,05/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,776
1,05/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,16.00,,,,,,,761
1,05/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,16.00,,,,,,,761
1,05/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,775
1,05/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,775
1,05/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,6.00,,,,,,,775
1,05/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,775
1,05/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,775
1,05/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,3.00,,,,,,,775
1,05/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,769
1,05/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,769
1,06/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,765
1,06/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,765
1,06/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,770
1,06/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,770
1,06/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,777
1,06/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,777
1,06/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,777
1,07/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,1.00,,,,,,,761
1,07/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,1.00,,,,,,,771
1,07/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,779
1,07/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,30.00,,,,,,,771
1,07/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,REVISTAS,6.00,,,,,,,771
1,07/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,REVISTAS,1.00,,,,,,,771
1,07/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,30.00,,,,,,,773
1,07/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,REVISTAS,12.00,,,,,,,773
1,07/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,780
1,07/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,780
1,07/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,781
1,07/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,781
1,07/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,781
1,08/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,773
1,08/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,1.00,,,,,,,776
1,08/07/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,1.00,,,,,,,776
1,08/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,REVISTAS,30.00,,,,,,,776
1,08/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,12.00,,,,,,,776
1,08/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,784
1,08/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,784
1,08/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,784
1,08/07/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,784
1,08/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,784
1,08/07/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,784
